Date,Location_ID,Rainfall_mm,Wind_Speed_kmh,Surface_Runoff_Index
10-06-2026,LOC-107,0,19.7,0
11-06-2026,LOC-107,0,33.3,0
12-06-2026,LOC-107,1.39,10.1,0.61
13-06-2026,LOC-107,13.97,17.8,9.28
14-06-2026,LOC-107,0,13.9,0
15-06-2026,LOC-107,1.13,14.2,0.56
16-06-2026,LOC-107,0,32.9,0
17-06-2026,LOC-107,0,10.5,0
18-06-2026,LOC-107,6.63,7.2,4.89
19-06-2026,LOC-107,0,24.8,0
20-06-2026,LOC-107,0,19.5,0
21-06-2026,LOC-107,0,12.6,0
22-06-2026,LOC-107,0,24,0
23-06-2026,LOC-107,3.5,18.7,0.86
24-06-2026,LOC-107,0,23.3,0
25-06-2026,LOC-107,0,5.1,0
26-06-2026,LOC-107,0,8.8,0
27-06-2026,LOC-107,0,24.7,0
28-06-2026,LOC-107,0.6,7.5,0.14
29-06-2026,LOC-107,0,26.2,0
01-01-2026,LOC-108,3.24,34.6,2.04
02-01-2026,LOC-108,4.23,34.9,3.33
03-01-2026,LOC-108,0,18.7,0
04-01-2026,LOC-108,0,20.9,0
05-01-2026,LOC-108,3.37,30.3,1.64
06-01-2026,LOC-108,2.05,23.7,1.02
07-01-2026,LOC-108,0,31.4,0
08-01-2026,LOC-108,0,10.8,0
09-01-2026,LOC-108,0,24,0
10-01-2026,LOC-108,0,32,0
11-01-2026,LOC-108,1.14,17.5,0.6
12-01-2026,LOC-108,0,23.1,0
13-01-2026,LOC-108,0,17,0
14-01-2026,LOC-108,9.07,11,2.91
15-01-2026,LOC-108,0,34.1,0
16-01-2026,LOC-108,0,19.5,0
17-01-2026,LOC-108,0,26.5,0
18-01-2026,LOC-108,3.64,9.3,2.09
19-01-2026,LOC-108,0,33.1,0
20-01-2026,LOC-108,0,24.5,0
21-01-2026,LOC-108,0,34.7,0
22-01-2026,LOC-108,0,30.9,0
23-01-2026,LOC-108,0,22.7,0
24-01-2026,LOC-108,3.12,22.9,0.92
25-01-2026,LOC-108,0,23.4,0
26-01-2026,LOC-108,1.57,24.6,0.59
27-01-2026,LOC-108,0,23.2,0
28-01-2026,LOC-108,0,5.4,0
29-01-2026,LOC-108,0.38,33.2,0.18
30-01-2026,LOC-108,0.57,33.5,0.15
31-01-2026,LOC-108,0,33.1,0
01-02-2026,LOC-108,0,28.8,0
02-02-2026,LOC-108,0,6,0
03-02-2026,LOC-108,0,32.9,0
04-02-2026,LOC-108,1.32,31.4,0.69
05-02-2026,LOC-108,1.58,27.7,0.86
06-02-2026,LOC-108,0,17.2,0
07-02-2026,LOC-108,0,16.5,0
08-02-2026,LOC-108,4.23,6.2,2.75
09-02-2026,LOC-108,2.14,10.4,1.12
10-02-2026,LOC-108,5.68,23.4,1.63
11-02-2026,LOC-108,2.77,11.6,0.7
12-02-2026,LOC-108,0,23.5,0
13-02-2026,LOC-108,0.83,34.6,0.49
14-02-2026,LOC-108,0,31.6,0
15-02-2026,LOC-108,0,31.5,0
16-02-2026,LOC-108,11.34,18.5,6.74
17-02-2026,LOC-108,3.03,7.5,2.01
18-02-2026,LOC-108,0,26.5,0
19-02-2026,LOC-108,0,8.1,0
20-02-2026,LOC-108,0,33.3,0
21-02-2026,LOC-108,0,23.8,0
22-02-2026,LOC-108,0,26.6,0
23-02-2026,LOC-108,2.09,12.7,1.52
24-02-2026,LOC-108,0,13.6,0
25-02-2026,LOC-108,1.25,23.4,0.9
26-02-2026,LOC-108,1.4,24.5,0.8
27-02-2026,LOC-108,0.98,26,0.21
28-02-2026,LOC-108,16.15,10.2,6.25
01-03-2026,LOC-108,0,27,0
02-03-2026,LOC-108,11.48,26.8,7.19
03-03-2026,LOC-108,0,32.3,0
04-03-2026,LOC-108,0,15.9,0
05-03-2026,LOC-108,0.71,29.4,0.49
06-03-2026,LOC-108,0,27.8,0
07-03-2026,LOC-108,0,30.9,0
08-03-2026,LOC-108,0,25.7,0
09-03-2026,LOC-108,2.13,19.5,1.39
10-03-2026,LOC-108,0,11.5,0
11-03-2026,LOC-108,2.07,14,0.47
12-03-2026,LOC-108,0,13.4,0
13-03-2026,LOC-108,0,19.8,0
14-03-2026,LOC-108,0,17,0
15-03-2026,LOC-108,0,14,0
16-03-2026,LOC-108,0,33.1,0
17-03-2026,LOC-108,0,28.9,0
18-03-2026,LOC-108,0,34.2,0
19-03-2026,LOC-108,0,6.4,0
20-03-2026,LOC-108,3.07,9.9,2.14
21-03-2026,LOC-108,0,17.6,0
22-03-2026,LOC-108,0,23.9,0
23-03-2026,LOC-108,2.4,13.6,0.89
24-03-2026,LOC-108,0,19.8,0
25-03-2026,LOC-108,0,9.9,0
26-03-2026,LOC-108,0,22.8,0
27-03-2026,LOC-108,6.68,17.8,1.83
28-03-2026,LOC-108,0,16.4,0
29-03-2026,LOC-108,2.31,23.8,1.14
30-03-2026,LOC-108,0,6.7,0
31-03-2026,LOC-108,0,12.3,0
01-04-2026,LOC-108,0,5.9,0
02-04-2026,LOC-108,0,14.9,0
03-04-2026,LOC-108,0,8.2,0
04-04-2026,LOC-108,0.19,13.7,0.09
05-04-2026,LOC-108,0,13.9,0
06-04-2026,LOC-108,0.21,34.7,0.05
07-04-2026,LOC-108,0,19.8,0
08-04-2026,LOC-108,0,12.7,0
09-04-2026,LOC-108,0,22,0
10-04-2026,LOC-108,5.82,15.1,1.55
11-04-2026,LOC-108,0,11.3,0
12-04-2026,LOC-108,0,33.1,0
13-04-2026,LOC-108,0,10.2,0
14-04-2026,LOC-108,0,11.1,0
15-04-2026,LOC-108,0,11.4,0
16-04-2026,LOC-108,12.53,26.5,5.71
17-04-2026,LOC-108,0,11.6,0
18-04-2026,LOC-108,1.54,14.3,0.86
19-04-2026,LOC-108,0,22.5,0
20-04-2026,LOC-108,0,17.1,0
21-04-2026,LOC-108,0,14.7,0
22-04-2026,LOC-108,9.46,15.6,3.26
23-04-2026,LOC-108,6.83,22,2.62
24-04-2026,LOC-108,0,26.5,0
25-04-2026,LOC-108,0,7.2,0
26-04-2026,LOC-108,14.67,8.2,8.49
27-04-2026,LOC-108,0,31.7,0
28-04-2026,LOC-108,16.1,11.8,10.23
29-04-2026,LOC-108,0,11.4,0
30-04-2026,LOC-108,0,28.9,0
01-05-2026,LOC-108,4.69,25.2,1.76
02-05-2026,LOC-108,0,17.4,0
03-05-2026,LOC-108,4.87,6.1,3.37
04-05-2026,LOC-108,0,17.1,0
05-05-2026,LOC-108,0,24.6,0
06-05-2026,LOC-108,0.89,12.7,0.31
07-05-2026,LOC-108,0.35,17.9,0.25
08-05-2026,LOC-108,8.64,34.2,3.74
09-05-2026,LOC-108,0,5.9,0
10-05-2026,LOC-108,0,9.7,0
11-05-2026,LOC-108,0,12.8,0
12-05-2026,LOC-108,0,26.9,0
13-05-2026,LOC-108,2.09,32,0.48
14-05-2026,LOC-108,0.12,10.2,0.1
15-05-2026,LOC-108,0,29.6,0
16-05-2026,LOC-108,16.83,18.1,9.01
17-05-2026,LOC-108,13.65,12.7,7.74
18-05-2026,LOC-108,0,11.5,0
19-05-2026,LOC-108,10.69,15.5,5.68
20-05-2026,LOC-108,2.68,32.1,1.12
21-05-2026,LOC-108,0,9.3,0
22-05-2026,LOC-108,1.7,9.3,0.83
23-05-2026,LOC-108,4.74,33.5,3.27
24-05-2026,LOC-108,3.9,14.8,2.42
25-05-2026,LOC-108,0,13.6,0
26-05-2026,LOC-108,0,22.8,0
27-05-2026,LOC-108,0,22.1,0
28-05-2026,LOC-108,2.81,30.5,1.87
29-05-2026,LOC-108,6.03,21.8,1.43
30-05-2026,LOC-108,3.15,19.1,1.35
31-05-2026,LOC-108,1.43,14.5,1.11
01-06-2026,LOC-108,0.07,32.2,0.02
02-06-2026,LOC-108,4.03,21.1,2.54
03-06-2026,LOC-108,0,9.8,0
04-06-2026,LOC-108,0,34.2,0
05-06-2026,LOC-108,0,25.6,0
06-06-2026,LOC-108,0,17.7,0
07-06-2026,LOC-108,0,15.4,0
08-06-2026,LOC-108,0,9,0
09-06-2026,LOC-108,0.86,21.1,0.67
10-06-2026,LOC-108,0,10.6,0
11-06-2026,LOC-108,0.82,16.8,0.19
12-06-2026,LOC-108,0,28.3,0
13-06-2026,LOC-108,1.98,9.8,0.41
14-06-2026,LOC-108,5.06,11.9,2.28
15-06-2026,LOC-108,3.87,14,1.39
16-06-2026,LOC-108,0,29.7,0
17-06-2026,LOC-108,9.83,34.6,3.44
18-06-2026,LOC-108,0,18.9,0
19-06-2026,LOC-108,10.76,25.6,3.88
20-06-2026,LOC-108,0,16.5,0
21-06-2026,LOC-108,0,6,0
22-06-2026,LOC-108,5.65,32,3.76
23-06-2026,LOC-108,0,9.5,0
24-06-2026,LOC-108,0,31.1,0
25-06-2026,LOC-108,0,21.8,0
26-06-2026,LOC-108,1.53,11.9,0.67
27-06-2026,LOC-108,0,21.4,0
28-06-2026,LOC-108,0.58,6.2,0.33
29-06-2026,LOC-108,0,20.1,0
01-01-2026,LOC-109,4.8,22.2,1.48
02-01-2026,LOC-109,0,15.3,0
03-01-2026,LOC-109,0,19.1,0
04-01-2026,LOC-109,16.69,23.2,6.68
05-01-2026,LOC-109,1.72,9.9,1.07
06-01-2026,LOC-109,10.56,33.9,7.54
07-01-2026,LOC-109,0,24.9,0
08-01-2026,LOC-109,2.35,10.1,1.67
09-01-2026,LOC-109,0,22.9,0
10-01-2026,LOC-109,0,27,0
11-01-2026,LOC-109,0.07,14.7,0.03
12-01-2026,LOC-109,1.89,24,1.16
13-01-2026,LOC-109,4.62,17.4,1.96
14-01-2026,LOC-109,0,6.9,0
15-01-2026,LOC-109,2.13,22,1.62
16-01-2026,LOC-109,0,27.3,0
17-01-2026,LOC-109,0,31.5,0
18-01-2026,LOC-109,11.91,26.5,7.35
19-01-2026,LOC-109,0,24,0
20-01-2026,LOC-109,7.93,26.2,2.23
21-01-2026,LOC-109,6.66,28.1,2.26
22-01-2026,LOC-109,0.51,12.6,0.3
23-01-2026,LOC-109,1.88,26,0.81
24-01-2026,LOC-109,0,9.9,0
25-01-2026,LOC-109,0,8.4,0
26-01-2026,LOC-109,0,28.9,0
27-01-2026,LOC-109,1.88,20.2,1.11
28-01-2026,LOC-109,0,6.2,0
29-01-2026,LOC-109,0,33.5,0
30-01-2026,LOC-109,0,13.6,0
31-01-2026,LOC-109,0,28.5,0
01-02-2026,LOC-109,6.08,5.7,2.29
02-02-2026,LOC-109,0,32.8,0
03-02-2026,LOC-109,1.8,31.7,1.19
04-02-2026,LOC-109,0,10,0
05-02-2026,LOC-109,2.61,14.4,2.07
06-02-2026,LOC-109,0,27.5,0
07-02-2026,LOC-109,0,17.5,0
08-02-2026,LOC-109,0,31.7,0
09-02-2026,LOC-109,0,32.5,0
10-02-2026,LOC-109,0,7.9,0
11-02-2026,LOC-109,0.17,15.8,0.11
12-02-2026,LOC-109,2.37,31.2,1.03
13-02-2026,LOC-109,0,5.1,0
14-02-2026,LOC-109,0,33.4,0
15-02-2026,LOC-109,0,5.8,0
16-02-2026,LOC-109,1.36,17.9,0.37
17-02-2026,LOC-109,0,9,0
18-02-2026,LOC-109,4.03,12.4,1.66
19-02-2026,LOC-109,4.46,9.1,3.15
20-02-2026,LOC-109,0,9.9,0
21-02-2026,LOC-109,1.65,32.3,0.74
22-02-2026,LOC-109,0,26,0
23-02-2026,LOC-109,0,14.1,0
24-02-2026,LOC-109,0,15.9,0
25-02-2026,LOC-109,0,9.6,0
26-02-2026,LOC-109,0,23.2,0
27-02-2026,LOC-109,0,24.5,0
28-02-2026,LOC-109,2.6,27.4,2
01-03-2026,LOC-109,0,17.3,0
02-03-2026,LOC-109,1.41,6.9,0.74
03-03-2026,LOC-109,2.61,28.5,1.83
04-03-2026,LOC-109,0,22.7,0
05-03-2026,LOC-109,6.46,32.8,2.14
06-03-2026,LOC-109,0,7.1,0
07-03-2026,LOC-109,1.98,8.8,0.48
08-03-2026,LOC-109,0,9.9,0
09-03-2026,LOC-109,2.42,23.3,1.21
10-03-2026,LOC-109,0.85,32.6,0.5
11-03-2026,LOC-109,0,8.7,0
12-03-2026,LOC-109,4.43,16.4,1.77
13-03-2026,LOC-109,10.39,22.4,5.35
14-03-2026,LOC-109,6.92,17,1.73
15-03-2026,LOC-109,0.92,5.5,0.65
16-03-2026,LOC-109,0,31.7,0
17-03-2026,LOC-109,2.18,26.7,0.83
18-03-2026,LOC-109,0,16.4,0
19-03-2026,LOC-109,0,20.1,0
20-03-2026,LOC-109,0,23.5,0
21-03-2026,LOC-109,0,22.4,0
22-03-2026,LOC-109,5.59,10.4,2.77
23-03-2026,LOC-109,0,19.1,0
24-03-2026,LOC-109,0,6.9,0
25-03-2026,LOC-109,0,32.7,0
26-03-2026,LOC-109,0,21.6,0
27-03-2026,LOC-109,0,19.1,0
28-03-2026,LOC-109,1.5,22.5,0.52
29-03-2026,LOC-109,0,8.7,0
30-03-2026,LOC-109,0,13.2,0
31-03-2026,LOC-109,3.69,21.6,2.82
01-04-2026,LOC-109,10.78,7.9,6.26
02-04-2026,LOC-109,9.03,22.3,1.9
03-04-2026,LOC-109,3.2,16.8,1.4
04-04-2026,LOC-109,0,12.3,0
05-04-2026,LOC-109,2.3,20.8,1.63
06-04-2026,LOC-109,0,14.7,0
07-04-2026,LOC-109,0,8.9,0
08-04-2026,LOC-109,6.47,7.2,2.86
09-04-2026,LOC-109,0,20.3,0
10-04-2026,LOC-109,0.55,5,0.26
11-04-2026,LOC-109,0,27.1,0
12-04-2026,LOC-109,0,16.9,0
13-04-2026,LOC-109,15.31,9.9,5.1
14-04-2026,LOC-109,0,14.1,0
15-04-2026,LOC-109,0,20.7,0
16-04-2026,LOC-109,0.03,11.7,0.02
17-04-2026,LOC-109,0,19,0
18-04-2026,LOC-109,4.91,24.2,3.79
19-04-2026,LOC-109,5.3,20.7,2.99
20-04-2026,LOC-109,0,34.6,0
21-04-2026,LOC-109,0,6.7,0
22-04-2026,LOC-109,0,12,0
23-04-2026,LOC-109,0,23.9,0
24-04-2026,LOC-109,0,19.1,0
25-04-2026,LOC-109,0,17.4,0
26-04-2026,LOC-109,0,15.6,0
27-04-2026,LOC-109,0,25.9,0
28-04-2026,LOC-109,0,28.4,0
29-04-2026,LOC-109,0,15.5,0
30-04-2026,LOC-109,0,24.4,0
01-05-2026,LOC-109,0,18.5,0
02-05-2026,LOC-109,0,5.7,0
03-05-2026,LOC-109,0,28.7,0
04-05-2026,LOC-109,9.84,26.5,7.3
05-05-2026,LOC-109,0,19.3,0
06-05-2026,LOC-109,0,30.8,0
07-05-2026,LOC-109,0,12.6,0
08-05-2026,LOC-109,4.22,20,2.38
09-05-2026,LOC-109,0.93,25.6,0.44
10-05-2026,LOC-109,0,5.9,0
11-05-2026,LOC-109,4.83,27.5,2.48
12-05-2026,LOC-109,2.51,28.8,1.21
13-05-2026,LOC-109,4.86,26.1,3.26
14-05-2026,LOC-109,0,29.4,0
15-05-2026,LOC-109,6.99,10.1,4.88
16-05-2026,LOC-109,0,34.5,0
17-05-2026,LOC-109,0,16.8,0
18-05-2026,LOC-109,6.53,16.1,3.87
19-05-2026,LOC-109,0,8.8,0
20-05-2026,LOC-109,0,10.9,0
21-05-2026,LOC-109,0,31.2,0
22-05-2026,LOC-109,0,11.2,0
23-05-2026,LOC-109,0,11.2,0
24-05-2026,LOC-109,2.34,22.6,1.17
25-05-2026,LOC-109,0,26.9,0
26-05-2026,LOC-109,1.96,32.8,0.93
27-05-2026,LOC-109,0,17.2,0
28-05-2026,LOC-109,2.2,12,1.27
29-05-2026,LOC-109,1.01,29.1,0.49
30-05-2026,LOC-109,3.52,16.3,2.18
31-05-2026,LOC-109,1.93,18.8,0.65
01-06-2026,LOC-109,0,28.3,0
02-06-2026,LOC-109,2.8,34.9,0.89
03-06-2026,LOC-109,0,7.3,0
04-06-2026,LOC-109,0,5.1,0
05-06-2026,LOC-109,8.21,12.4,3.48
06-06-2026,LOC-109,3.36,9.6,1.16
07-06-2026,LOC-109,0.82,26.8,0.4
08-06-2026,LOC-109,5.41,18.2,2.23
09-06-2026,LOC-109,1.95,28.6,1.19
10-06-2026,LOC-109,0,16.1,0
11-06-2026,LOC-109,0.48,34.1,0.38
12-06-2026,LOC-109,0,8.1,0
13-06-2026,LOC-109,2.56,15.9,1.59
14-06-2026,LOC-109,0,15.9,0
15-06-2026,LOC-109,0.89,21.5,0.64
16-06-2026,LOC-109,0,25.5,0
17-06-2026,LOC-109,0,7.8,0
18-06-2026,LOC-109,0,13.6,0
19-06-2026,LOC-109,0,20.2,0
20-06-2026,LOC-109,0,24.5,0
21-06-2026,LOC-109,0,30,0
22-06-2026,LOC-109,0,21.6,0
23-06-2026,LOC-109,0,30,0
24-06-2026,LOC-109,0,24.4,0
25-06-2026,LOC-109,0,20.2,0
26-06-2026,LOC-109,0,8,0
27-06-2026,LOC-109,14.99,17.9,3.7
28-06-2026,LOC-109,0,28.2,0
29-06-2026,LOC-109,1.65,32,1.1
01-01-2026,LOC-110,1.2,22.9,0.31
02-01-2026,LOC-110,0,14.3,0
03-01-2026,LOC-110,0,32.1,0
04-01-2026,LOC-110,0,7.4,0
05-01-2026,LOC-110,0,31.5,0
06-01-2026,LOC-110,1.71,18.6,1.05
07-01-2026,LOC-110,2.74,31.8,0.74
08-01-2026,LOC-110,2.14,8,0.92
09-01-2026,LOC-110,19.7,16.8,14.42
10-01-2026,LOC-110,0,26.5,0
11-01-2026,LOC-110,0,7.1,0
12-01-2026,LOC-110,0,29.2,0
13-01-2026,LOC-110,8.31,9.7,3.6
14-01-2026,LOC-110,13.94,34.6,9.17
15-01-2026,LOC-110,0,27.7,0
16-01-2026,LOC-110,0,24.6,0
17-01-2026,LOC-110,2.09,28.9,1.49
18-01-2026,LOC-110,2.14,23.6,1.18
19-01-2026,LOC-110,4.83,30.4,1.46
20-01-2026,LOC-110,0,22.6,0
21-01-2026,LOC-110,1.53,19.1,1.11
22-01-2026,LOC-110,0,29.6,0
23-01-2026,LOC-110,0,32.1,0
24-01-2026,LOC-110,0,6.5,0
25-01-2026,LOC-110,7.26,10.9,4.15
26-01-2026,LOC-110,11.02,19,8.14
27-01-2026,LOC-110,0,25.6,0
28-01-2026,LOC-110,0,10.1,0
29-01-2026,LOC-110,0,13.5,0
30-01-2026,LOC-110,0,16.3,0
31-01-2026,LOC-110,0,18.4,0
01-02-2026,LOC-110,0,34.2,0
02-02-2026,LOC-110,0.72,28,0.41
03-02-2026,LOC-110,4.59,33.9,2.64
04-02-2026,LOC-110,10.5,26.4,5.4
05-02-2026,LOC-110,0,30.6,0
06-02-2026,LOC-110,0.41,19.9,0.25
07-02-2026,LOC-110,0,18.5,0
08-02-2026,LOC-110,0,26,0
09-02-2026,LOC-110,4.45,34.1,1.05
10-02-2026,LOC-110,0,20.2,0
11-02-2026,LOC-110,0,29.8,0
12-02-2026,LOC-110,0,14.6,0
13-02-2026,LOC-110,0,9.8,0
14-02-2026,LOC-110,8.33,14.9,2.53
15-02-2026,LOC-110,0,23.6,0
16-02-2026,LOC-110,0.55,6,0.14
17-02-2026,LOC-110,5.27,33.7,2.12
18-02-2026,LOC-110,0,21.9,0
19-02-2026,LOC-110,0,15.4,0
20-02-2026,LOC-110,0,24.9,0
21-02-2026,LOC-110,1.79,29.5,0.81
22-02-2026,LOC-110,0,34.3,0
23-02-2026,LOC-110,5.56,15.9,3.61
24-02-2026,LOC-110,2.45,24.7,1.6
25-02-2026,LOC-110,0,15,0
26-02-2026,LOC-110,8.07,23.3,2.48
27-02-2026,LOC-110,0,30,0
28-02-2026,LOC-110,7.68,5.7,2.64
01-03-2026,LOC-110,0,26.5,0
02-03-2026,LOC-110,2.39,10.5,1.57
03-03-2026,LOC-110,0,25.9,0
04-03-2026,LOC-110,0,12.5,0
05-03-2026,LOC-110,0.88,32.9,0.47
06-03-2026,LOC-110,0,18,0
07-03-2026,LOC-110,0,34.7,0
08-03-2026,LOC-110,0,22.7,0
09-03-2026,LOC-110,0,32.7,0
10-03-2026,LOC-110,0,33.9,0
11-03-2026,LOC-110,0,5,0
12-03-2026,LOC-110,0,29.7,0
13-03-2026,LOC-110,2.18,29.6,1.14
14-03-2026,LOC-110,0,18.1,0
15-03-2026,LOC-110,4.83,26.9,2.93
16-03-2026,LOC-110,0.09,20.8,0.06
17-03-2026,LOC-110,0,33.7,0
18-03-2026,LOC-110,0,21,0
19-03-2026,LOC-110,0,24.4,0
20-03-2026,LOC-110,0.74,6.2,0.21
21-03-2026,LOC-110,0,12.6,0
22-03-2026,LOC-110,0,6.2,0
23-03-2026,LOC-110,0,15.6,0
24-03-2026,LOC-110,0,15.8,0
25-03-2026,LOC-110,1.44,9.7,0.53
26-03-2026,LOC-110,0,8.6,0
27-03-2026,LOC-110,0,34.8,0
28-03-2026,LOC-110,6.1,14.7,2.43
29-03-2026,LOC-110,0,30.6,0
30-03-2026,LOC-110,0,16.2,0
31-03-2026,LOC-110,5.97,6.5,2.24
01-04-2026,LOC-110,0,29.9,0
02-04-2026,LOC-110,0,18.2,0
03-04-2026,LOC-110,0,13.8,0
04-04-2026,LOC-110,0,6.1,0
05-04-2026,LOC-110,0,14.2,0
06-04-2026,LOC-110,2.28,11.8,0.6
07-04-2026,LOC-110,1,7.1,0.46
08-04-2026,LOC-110,0,33.9,0
09-04-2026,LOC-110,0,10.2,0
10-04-2026,LOC-110,0,28.2,0
11-04-2026,LOC-110,0,33.9,0
12-04-2026,LOC-110,0,25,0
13-04-2026,LOC-110,6,16.2,2.93
14-04-2026,LOC-110,0,25.4,0
15-04-2026,LOC-110,0,33,0
16-04-2026,LOC-110,0,13,0
17-04-2026,LOC-110,0,7.1,0
18-04-2026,LOC-110,0,13.9,0
19-04-2026,LOC-110,0,13.5,0
20-04-2026,LOC-110,10.86,11.3,3.23
21-04-2026,LOC-110,0,23.9,0
22-04-2026,LOC-110,0,23.5,0
23-04-2026,LOC-110,0,8.7,0
24-04-2026,LOC-110,0,5.5,0
25-04-2026,LOC-110,0,5.1,0
26-04-2026,LOC-110,0,12.2,0
27-04-2026,LOC-110,0,10.8,0
28-04-2026,LOC-110,0,21.9,0
29-04-2026,LOC-110,4.62,32.1,2.03
30-04-2026,LOC-110,9.61,26.1,2.46
01-05-2026,LOC-110,0,10.1,0
02-05-2026,LOC-110,4.07,20.8,1.43
03-05-2026,LOC-110,0,11.2,0
04-05-2026,LOC-110,1.47,26,0.73
05-05-2026,LOC-110,1.33,18.5,0.34
06-05-2026,LOC-110,0,20.2,0
07-05-2026,LOC-110,0,11.5,0
08-05-2026,LOC-110,0,19.5,0
09-05-2026,LOC-110,0,24.6,0
10-05-2026,LOC-110,5.08,6.9,2.06
11-05-2026,LOC-110,1.09,22.6,0.77
12-05-2026,LOC-110,0,16.2,0
13-05-2026,LOC-110,0,10.5,0
14-05-2026,LOC-110,6.92,18.1,1.84
15-05-2026,LOC-110,0,12.8,0
16-05-2026,LOC-110,0,18,0
17-05-2026,LOC-110,1.77,23.5,0.61
18-05-2026,LOC-110,0,11,0
19-05-2026,LOC-110,0,6.1,0
20-05-2026,LOC-110,0,16,0
21-05-2026,LOC-110,0,26.8,0
22-05-2026,LOC-110,0,6.6,0
23-05-2026,LOC-110,0,31.7,0
24-05-2026,LOC-110,14.03,24.5,6.29
25-05-2026,LOC-110,0,21.3,0
26-05-2026,LOC-110,0,26,0
27-05-2026,LOC-110,0,23.7,0
28-05-2026,LOC-110,10.05,33.3,6.02
29-05-2026,LOC-110,0,15.6,0
30-05-2026,LOC-110,0,15.5,0
31-05-2026,LOC-110,0,12.9,0
01-06-2026,LOC-110,0,12.4,0
02-06-2026,LOC-110,4.81,25.8,1.58
03-06-2026,LOC-110,4.54,16,2.1
04-06-2026,LOC-110,0,19.8,0
05-06-2026,LOC-110,0,21.2,0
06-06-2026,LOC-110,0,19.1,0
07-06-2026,LOC-110,4.97,26.5,1.12
08-06-2026,LOC-110,3.33,14.5,0.95
09-06-2026,LOC-110,0,6.3,0
10-06-2026,LOC-110,0,27,0
11-06-2026,LOC-110,0,29.7,0
12-06-2026,LOC-110,5.1,15.3,1.38
13-06-2026,LOC-110,0,15.1,0
14-06-2026,LOC-110,0,6.6,0
15-06-2026,LOC-110,0,27.7,0
16-06-2026,LOC-110,1.05,26.6,0.42
17-06-2026,LOC-110,0,6.2,0
18-06-2026,LOC-110,0,19.6,0
19-06-2026,LOC-110,0,8.3,0
20-06-2026,LOC-110,0,34.3,0
21-06-2026,LOC-110,3.88,20,0.93
22-06-2026,LOC-110,0,31.5,0
23-06-2026,LOC-110,3.76,16.4,1.63
24-06-2026,LOC-110,0,9.2,0
25-06-2026,LOC-110,0,34.6,0
26-06-2026,LOC-110,0.74,7,0.53
27-06-2026,LOC-110,1.91,20.1,0.54
28-06-2026,LOC-110,0.36,27.7,0.19
29-06-2026,LOC-110,0,30.9,0
